Query ORF,Query Name,Array ORF,Array Name,Array annotation,Normalized colony size (EXPERIMENT),Normalized colony std. dev. (EXPERIMENT),Normalized colony size (CONTROL),Normalized colony std. dev. (CONTROL),Score,Score stdev,p-Value
NAHCO3,NAHCO3,YAL040C,CLN3,,0.90728,0.007,0.98344,0.004,-0.0752,0.007,0.00002
NAHCO3,NAHCO3,YAL037W,YAL037W,,0.86535,0.028,1.01854,0.015,-0.15455,0.028,0.00001
NAHCO3,NAHCO3,YAL036C,RBG1,,1.00738,0.015,1.01751,0.026,-0.00651,0.015,0
NAHCO3,NAHCO3,YAL034C,FUN19,,1.02854,0.051,0.96561,0.047,0.06225,0.051,0.00003
NAHCO3,NAHCO3,YAL066W,YAL066W,,0.94766,0.351,0.9526,0.09,-0.00905,0.351,0.01247
NAHCO3,NAHCO3,YAL065C,YAL065C,,0.92149,0.057,1.0053,0.02,-0.08174,0.057,0.00006
NAHCO3,NAHCO3,YAL064C-A,TDA8,,0.64956,0.051,0.96529,0.018,-0.30861,0.05,0.00013
NAHCO3,NAHCO3,YAL062W,GDH3,,0.88023,0.023,0.87808,0.051,-0.00582,0.023,0.00001
NAHCO3,NAHCO3,YAL061W,BDH2,,1.07965,0.015,1.04297,0.035,0.04138,0.015,0.00006
NAHCO3,NAHCO3,YAL060W,BDH1,,0.75004,0.007,1.00804,0.006,-0.25697,0.007,0.00003
NAHCO3,NAHCO3,YAL059W,ECM1,,1.21431,0.063,1.0234,0.024,0.18886,0.063,0.00004
NAHCO3,NAHCO3,YAL058W,CNE1,,0.701,0.004,0.92484,0.009,-0.22774,0.004,0.00001
NAHCO3,NAHCO3,YAL058C-A,YAL058C-A,,1.06954,0.006,0.99598,0.048,0.08751,0.006,0.00001
NAHCO3,NAHCO3,YAL056W,GPB2,,0.80805,0.028,1.02444,0.034,-0.224,0.028,0.00001
NAHCO3,NAHCO3,YAL055W,PEX22,,0.8458,0.016,0.95508,0.008,-0.10925,0.016,0.00012
NAHCO3,NAHCO3,YAR027W,UIP3,,1.21124,0.016,0.97397,0.044,0.23683,0.016,0.00006
NAHCO3,NAHCO3,YAR023C,YAR023C,,0.71793,0.05,0.98326,0.008,-0.26155,0.05,0.00009
NAHCO3,NAHCO3,YAR020C,PAU7,,0.9843,0.049,1.04944,0.014,-0.06628,0.049,0.00003
NAHCO3,NAHCO3,YAR018C,KIN3,,1.19723,0.058,1.03084,0.016,0.17131,0.058,0.00003
NAHCO3,NAHCO3,YAR015W,ADE1,,0.77638,0.022,0.8173,0.014,-0.03772,0.022,0.00001
NAHCO3,NAHCO3,YAR014C,BUD14,,0.86546,0.031,0.97401,0.029,-0.11408,0.031,0.00001
NAHCO3,NAHCO3,YAR003W,SWD1,,0.99579,0.056,0.85221,0.002,0.14369,0.056,0.00005
NAHCO3,NAHCO3,YAR002W,NUP60,,1.01658,0.043,0.96727,0.016,0.0452,0.043,0.00002
NAHCO3,NAHCO3,YAR002C-A,ERP1,,1.15948,0.075,1.06227,0.009,0.09493,0.075,0.00007
NAHCO3,NAHCO3,YAL068C,PAU8,,0.70793,0.046,0.9681,0.048,-0.24797,0.046,0.00007
NAHCO3,NAHCO3,YAL067C,SEO1,,1.22103,0.025,1.04406,0.032,0.17335,0.025,0.00014
NAHCO3,NAHCO3,YAR047C,YAR047C,,0.93672,0.043,0.87697,0.079,0.06716,0.043,0.00003
NAHCO3,NAHCO3,YAR044W,YAR044W,,1.04582,0.011,1.00586,0.025,0.03785,0.011,0
NAHCO3,NAHCO3,YAR043C,YAR043C,,0.68036,0.044,0.96183,0.01,-0.28473,0.044,0.00008
NAHCO3,NAHCO3,YAR042W,SWH1,,0.85047,0.066,0.97048,0.041,-0.11626,0.066,0.00013
NAHCO3,NAHCO3,YAR040C,YAR040C,,1.05201,0.042,0.98458,0.04,0.07546,0.042,0.00002
NAHCO3,NAHCO3,YAR037W,YAR037W,,1.11166,0.006,1.00809,0.021,0.10109,0.006,0.00001
NAHCO3,NAHCO3,YAR035W,YAT1,,0.75983,0.045,0.96439,0.044,-0.21455,0.045,0.00006
NAHCO3,NAHCO3,YAR031W,PRM9,,1.23582,0.053,1.01888,0.017,0.21849,0.053,0.00002
NAHCO3,NAHCO3,YAR030C,YAR030C,,1.03602,0.012,1.05525,0.009,-0.01537,0.012,0.00004
NAHCO3,NAHCO3,YAR029W,YAR029W,,1.05398,0.023,1.01885,0.019,0.03572,0.023,0
NAHCO3,NAHCO3,YAR028W,YAR028W,,0.64689,0.06,0.89986,0.021,-0.25159,0.06,0.00022
NAHCO3,NAHCO3,YBL015W,ACH1,,1.00693,0.036,1.3158,0.02,-0.31221,0.036,0.00001
NAHCO3,NAHCO3,YBL013W,FMT1,,0.606,0.053,0.76748,0.065,-0.16046,0.053,0.00018
NAHCO3,NAHCO3,YBL011W,SCT1,,1.07683,0.045,0.97543,0.027,0.10144,0.045,0.00002
NAHCO3,NAHCO3,YBL010C,YBL010C,,0.86517,0.053,0.92886,0.04,-0.0716,0.053,0.00006
NAHCO3,NAHCO3,YBL009W,ALK2,,1.19659,0.032,1.01332,0.035,0.18181,0.032,0.00001
NAHCO3,NAHCO3,YBL008W,HIR1,,1.21624,0.059,0.94181,0.025,0.27358,0.059,0.00003
NAHCO3,NAHCO3,YBL007C,SLA1,,0.56898,0.025,0.99012,0.017,-0.42361,0.025,0.00002
NAHCO3,NAHCO3,YBL005W,PDR3,,0.65564,0.021,0.87638,0.026,-0.21428,0.021,0.00001
NAHCO3,NAHCO3,YBL003C,HTA2,,0.95502,0.011,1.05192,0.003,-0.09651,0.011,0.00004
NAHCO3,NAHCO3,YBL001C,ECM15,,0.88854,0.025,1.07371,0.064,-0.17606,0.025,0.00025
NAHCO3,NAHCO3,YAR050W,FLO1,,0.91222,0.056,1.10768,0.012,-0.19735,0.056,0.00006
NAHCO3,NAHCO3,YOR202W,HIS3,,0.99823,0.172,1.04118,0.159,-0.00386,0.172,0
NAHCO3,NAHCO3,YBR235W,VHC1,,0.83508,0.029,0.90181,0.058,-0.07561,0.029,0.00001
NAHCO3,NAHCO3,YBR233W,PBP2,,1.2092,0.022,1.02524,0.018,0.18865,0.022,0
NAHCO3,NAHCO3,YBR232C,YBR232C,,0.90887,0.018,0.96556,0.026,-0.05386,0.018,0.00014
NAHCO3,NAHCO3,YBR231C,SWC5,,0.75795,0.009,0.92751,0.046,-0.16447,0.009,0.00005
NAHCO3,NAHCO3,YBR230C,OM14,,1.38519,0.069,1.04226,0.012,0.33974,0.069,0.00003
NAHCO3,NAHCO3,YBR229C,ROT2,,1.16933,0.027,1.04034,0.005,0.12854,0.027,0
NAHCO3,NAHCO3,YBR228W,SLX1,,1.21858,0.007,1.01336,0.015,0.20166,0.007,0.00001
NAHCO3,NAHCO3,YBR227C,MCX1,,1.50051,0.012,1.03582,0.022,0.46158,0.012,0.00002
NAHCO3,NAHCO3,YBR226C,YBR226C,,0.70721,0.04,0.88123,0.033,-0.17529,0.04,0.00005
NAHCO3,NAHCO3,YBR225W,YBR225W,,1.46951,0.029,1.05032,0.038,0.41919,0.029,0.00013
NAHCO3,NAHCO3,YBR224W,YBR224W,,1.61562,0.119,1.0902,0.028,0.51638,0.119,0.00011
NAHCO3,NAHCO3,YBR250W,SPO23,,0.86915,0.08,0.92793,0.034,-0.05286,0.08,0.00021
NAHCO3,NAHCO3,YBR249C,ARO4,,1.17351,0.087,1.07805,0.027,0.1005,0.087,0.00011
NAHCO3,NAHCO3,YBR246W,RRT2,,0.92609,0.045,0.86249,0.007,0.06095,0.045,0.00003
NAHCO3,NAHCO3,YBR245C,ISW1,,0.92482,0.016,1.02583,0.005,-0.10152,0.016,0.0001
NAHCO3,NAHCO3,YBR244W,GPX2,,1.2109,0.022,1.05481,0.007,0.15588,0.022,0.00011
NAHCO3,NAHCO3,YBR242W,YBR242W,,1.22936,0.032,1.01824,0.013,0.21062,0.032,0
NAHCO3,NAHCO3,YBR241C,YBR241C,,0.89405,0.022,1.0293,0.008,-0.13565,0.022,0
NAHCO3,NAHCO3,YBR240C,THI2,,0.99518,0.075,1.13382,0.051,-0.14043,0.075,0.00012
NAHCO3,NAHCO3,YBR239C,ERT1,,1.2067,0.083,1.11103,0.009,0.09254,0.083,0.00009
NAHCO3,NAHCO3,YBR238C,YBR238C,,0.90808,0.038,0.84507,0.049,0.05377,0.038,0.00059
NAHCO3,NAHCO3,YBR269C,FMP21,,1.14763,0.039,0.97501,0.01,0.16844,0.039,0.00001
NAHCO3,NAHCO3,YBR267W,REI1,,0.81067,0.017,0.7432,0.012,0.06641,0.017,0.00015
NAHCO3,NAHCO3,YBR266C,YBR266C,,0.69224,0.047,0.8162,0.039,-0.11961,0.047,0.00008
NAHCO3,NAHCO3,YBR264C,YPT10,,1.39899,0.047,1.09425,0.019,0.30482,0.047,0.00001
NAHCO3,NAHCO3,YBR263W,SHM1,,1.02128,0.043,1.03116,0.028,-0.00939,0.043,0.00002
NAHCO3,NAHCO3,YBR262C,AIM5,,0.76023,0.068,0.97814,0.011,-0.22349,0.068,0.0002
NAHCO3,NAHCO3,YBR261C,TAE1,,1.28495,0.042,1.01323,0.03,0.26592,0.042,0.00001
NAHCO3,NAHCO3,YBR260C,RGD1,,0.834,0.014,0.93816,0.023,-0.1031,0.014,0
NAHCO3,NAHCO3,YBR259W,YBR259W,,1.08882,0.01,0.98099,0.016,0.10997,0.01,0.00003
NAHCO3,NAHCO3,YBR258C,SHG1,,0.94887,0.247,0.98483,0.05,-0.02727,0.247,0.00456
NAHCO3,NAHCO3,YBR255W,MTC4,,1.38569,0.084,1.07926,0.044,0.30457,0.084,0.00006
NAHCO3,NAHCO3,YBR281C,DUG2,,0.79741,0.06,0.88347,0.023,-0.0903,0.06,0.00012
NAHCO3,NAHCO3,YBR280C,SAF1,,0.73887,0.04,0.9622,0.023,-0.22919,0.04,0.00004
NAHCO3,NAHCO3,YBR278W,DPB3,,0.98625,0.117,0.9901,0.018,-0.00731,0.117,0.00045
NAHCO3,NAHCO3,YBR277C,YBR277C,,1.33546,0.065,1.06898,0.006,0.26679,0.065,0.00003
NAHCO3,NAHCO3,YBR276C,PPS1,,0.70752,0.039,1.04363,0.007,-0.33397,0.039,0.00099
NAHCO3,NAHCO3,YBR275C,RIF1,,1.33269,0.035,1.11533,0.005,0.21381,0.035,0.00001
NAHCO3,NAHCO3,YBR274W,CHK1,,0.78048,0.031,0.99682,0.008,-0.2197,0.031,0.00002
NAHCO3,NAHCO3,YBR273C,UBX7,,0.76698,0.044,0.93528,0.004,-0.16925,0.044,0.00005
NAHCO3,NAHCO3,YBR272C,HSM3,,1.28603,0.04,1.04827,0.011,0.23595,0.04,0.00001
NAHCO3,NAHCO3,YBR271W,EFM2,,1.1691,0.071,1.00435,0.003,0.16399,0.071,0.00006
NAHCO3,NAHCO3,YBR270C,BIT2,,0.71741,0.074,0.97996,0.039,-0.26592,0.075,0.00031
NAHCO3,NAHCO3,YBR293W,VBA2,,0.8969,0.124,0.92706,0.026,-0.02192,0.124,0.00072
NAHCO3,NAHCO3,YBR292C,YBR292C,,1.22797,0.039,1.01971,0.031,0.21466,0.039,0.00001
NAHCO3,NAHCO3,YBR291C,CTP1,,0.8664,0.056,1.00196,0.03,-0.1412,0.056,0.00007
NAHCO3,NAHCO3,YBR290W,BSD2,,0.91133,0.024,1.06406,0.012,-0.15238,0.024,0
NAHCO3,NAHCO3,YBR289W,SNF5,,0.3458,0.023,0.7178,0.018,-0.37131,0.023,0.00009
NAHCO3,NAHCO3,YBR288C,APM3,,0.68319,0.061,0.88971,0.017,-0.21173,0.061,0.0002
NAHCO3,NAHCO3,YBR287W,YBR287W,,0.91212,0.046,0.99688,0.014,-0.08401,0.046,0.00003
NAHCO3,NAHCO3,YBR286W,APE3,,0.78714,0.03,0.95758,0.05,-0.1599,0.03,0.0005
NAHCO3,NAHCO3,YBR285W,YBR285W,,1.26105,0.074,1.02274,0.015,0.23446,0.074,0.00006
NAHCO3,NAHCO3,YBR284W,YBR284W,,1.13174,0.009,1.027,0.01,0.10289,0.009,0.00002
NAHCO3,NAHCO3,YBR283C,SSH1,,0.63959,0.006,0.84887,0.032,-0.20365,0.006,0.00003
NAHCO3,NAHCO3,YCL006C,YCL006C,,1.3096,0.029,1.12838,0.073,0.19568,0.029,0.00017
NAHCO3,NAHCO3,YCL002C,YCL002C,,0.83592,0.011,0.90148,0.016,-0.06293,0.011,0.00006
NAHCO3,NAHCO3,YCL001W-A,YCL001W-A,,1.12151,0.038,1.1151,0.012,-0.00035,0.038,0.00039
NAHCO3,NAHCO3,YCL001W,RER1,,1.32157,0.046,1.06162,0.018,0.26259,0.046,0.00001
NAHCO3,NAHCO3,YBR301W,PAU24,,0.91459,0.022,0.97218,0.035,-0.05295,0.022,0
NAHCO3,NAHCO3,YBR300C,YBR300C,,0.86665,0.055,0.94314,0.024,-0.08373,0.055,0.00007
NAHCO3,NAHCO3,YBR298C,MAL31,,0.8255,0.033,0.95569,0.003,-0.13324,0.033,0.00002
NAHCO3,NAHCO3,YBR297W,MAL33,,1.22954,0.046,1.019,0.023,0.20358,0.046,0.00001
NAHCO3,NAHCO3,YBR296C,PHO89,,0.93818,0.048,1.03859,0.022,-0.09803,0.048,0.00004
NAHCO3,NAHCO3,YBR295W,PCA1,,0.8624,0.001,0.96163,0.025,-0.09921,0.001,0
NAHCO3,NAHCO3,YBR294W,SUL1,,1.21946,0.149,0.97812,0.048,0.24973,0.149,0.00049
NAHCO3,NAHCO3,YCL025C,AGP1,,1.44434,0.119,1.39432,0.013,0.04425,0.119,0.00015
NAHCO3,NAHCO3,YCL024W,KCC4,,1.2286,0.029,1.13496,0.038,0.099,0.029,0
NAHCO3,NAHCO3,YCL023C,YCL023C,,1.31206,0.073,1.02893,0.033,0.29033,0.073,0.00005
NAHCO3,NAHCO3,YCL022C,YCL022C,,1.07664,0.025,0.94537,0.034,0.12359,0.025,0
NAHCO3,NAHCO3,YCL016C,DCC1,,0.81915,0.065,0.86649,0.022,-0.04873,0.065,0.00013
NAHCO3,NAHCO3,YCL014W,BUD3,,1.44005,0.083,0.98306,0.003,0.45589,0.083,0.00005
NAHCO3,NAHCO3,YCL013W,YCL013W,,0.88035,0.006,1.02874,0.038,-0.15089,0.006,0.00002
NAHCO3,NAHCO3,YCL012W,YCL012W,,0.83506,0.03,1.00884,0.045,-0.18361,0.03,0.00001
NAHCO3,NAHCO3,YCL011C,GBP2,,0.98659,0.091,1.04648,0.008,-0.06146,0.091,0.00021
NAHCO3,NAHCO3,YCL010C,SGF29,,0.76562,0.043,0.89561,0.008,-0.12866,0.043,0.00005
NAHCO3,NAHCO3,YCL009C,ILV6,,1.303,0.073,1.1606,0.038,0.14819,0.073,0.00005
NAHCO3,NAHCO3,YCL036W,GFD2,,0.8591,0.031,0.9235,0.054,-0.05484,0.031,0.00001
NAHCO3,NAHCO3,YCL035C,GRX1,,1.21114,0.075,1.08706,0.073,0.1226,0.075,0.00007
NAHCO3,NAHCO3,YCL034W,LSB5,,0.85822,0.028,0.95082,0.049,-0.08475,0.028,0.00035
NAHCO3,NAHCO3,YCL033C,MXR2,,0.94355,0.033,1.03162,0.031,-0.08603,0.033,0.00001
NAHCO3,NAHCO3,YCL032W,STE50,,0.60081,0.048,0.96347,0.01,-0.36487,0.048,0.00014
NAHCO3,NAHCO3,YCL029C,BIK1,,0.72577,0.03,0.87545,0.038,-0.14807,0.03,0.00002
NAHCO3,NAHCO3,YCL028W,RNQ1,,0.83388,0.062,0.91608,0.012,-0.08625,0.062,0.00011
NAHCO3,NAHCO3,YCL027W,FUS1,,1.06813,0.068,1.00192,0.053,0.06269,0.068,0.00007
NAHCO3,NAHCO3,YCL026C-A,FRM2,,1.29963,0.053,1.0779,0.002,0.21983,0.053,0.00002
NAHCO3,NAHCO3,YCL026C,YCL026C,,0.90788,0.032,1.0055,0.035,-0.10186,0.032,0.00001
NAHCO3,NAHCO3,YCL049C,YCL049C,,1.18589,0.027,1.01121,0.022,0.16793,0.027,0
NAHCO3,NAHCO3,YCL048W,SPS22,,0.77639,0.059,0.98682,0.037,-0.20375,0.059,0.00012
NAHCO3,NAHCO3,YCL047C,POF1,,1.00126,0.058,0.98159,0.001,0.01836,0.058,0.00005
NAHCO3,NAHCO3,YCL046W,YCL046W,,1.07912,0.047,0.97343,0.03,0.10437,0.047,0.00002
NAHCO3,NAHCO3,YCL045C,EMC1,,1.12343,0.063,1.02199,0.005,0.0977,0.063,0.00005
NAHCO3,NAHCO3,YCL044C,MGR1,,0.60014,0.023,0.98412,0.014,-0.38341,0.023,0.00001
NAHCO3,NAHCO3,YCL042W,YCL042W,,1.29739,0.061,1.06942,0.018,0.22906,0.061,0.00003
NAHCO3,NAHCO3,YCL040W,GLK1,,1.45382,0.02,1.09986,0.018,0.34827,0.02,0
NAHCO3,NAHCO3,YCL039W,GID7,,0.80801,0.029,0.98344,0.061,-0.17586,0.029,0.00043
NAHCO3,NAHCO3,YCL038C,ATG22,,1.25287,0.255,0.911,0.029,0.34475,0.255,0.00223
NAHCO3,NAHCO3,YCL037C,SRO9,,0.74275,0.038,0.83461,0.006,-0.09255,0.038,0.00004
NAHCO3,NAHCO3,YCL069W,VBA3,,0.70486,0.044,0.93732,0.03,-0.24339,0.044,0.00007
NAHCO3,NAHCO3,YCL064C,CHA1,,0.96088,0.027,1.01579,0.028,-0.05782,0.027,0.00001
NAHCO3,NAHCO3,YCL063W,VAC17,,0.83339,0.051,0.98139,0.006,-0.1517,0.051,0.00006
NAHCO3,NAHCO3,YCL062W,YCL062W,,1.27386,0.009,1.0422,0.021,0.22915,0.009,0.00002
NAHCO3,NAHCO3,YCL061C,MRC1,,1.12632,0.036,0.93435,0.019,0.19436,0.036,0.00001
NAHCO3,NAHCO3,YCL060C,YCL060C,,1.15506,0.016,0.98582,0.03,0.16256,0.016,0
NAHCO3,NAHCO3,YCL057W,PRD1,,0.94346,0.022,0.99199,0.022,-0.0494,0.022,0
NAHCO3,NAHCO3,YCL056C,PEX34,,0.81462,0.011,1.02476,0.027,-0.20546,0.011,0.00007
NAHCO3,NAHCO3,YCL055W,KAR4,,1.00438,0.031,0.99492,0.058,0.01242,0.031,0.00001
NAHCO3,NAHCO3,YCL051W,LRE1,,0.85205,0.078,1.03994,0.007,-0.18798,0.078,0.00021
NAHCO3,NAHCO3,YCL050C,APA1,,0.86335,0.084,1.00421,0.033,-0.13664,0.084,0.00026
NAHCO3,NAHCO3,YCR011C,ADP1,,1.21383,0.101,0.98233,0.041,0.22678,0.101,0.00016
NAHCO3,NAHCO3,YCR010C,ADY2,,0.78849,0.002,0.97295,0.015,-0.1838,0.002,0
NAHCO3,NAHCO3,YCR009C,RVS161,,0.13506,0.001,0.95378,0.008,-0.81866,0.001,0.00002
NAHCO3,NAHCO3,YCR008W,SAT4,,1.15087,0.024,0.97045,0.006,0.17785,0.024,0
NAHCO3,NAHCO3,YCR007C,YCR007C,,1.1928,0.01,1.06807,0.016,0.1264,0.01,0
NAHCO3,NAHCO3,YCR006C,YCR006C,,0.95194,0.031,0.94438,0.024,0.00462,0.031,0.00001
NAHCO3,NAHCO3,YCR005C,CIT2,,1.31285,0.042,1.05682,0.039,0.25869,0.042,0.00001
NAHCO3,NAHCO3,YCR001W,YCR001W,,1.09095,0.028,0.97408,0.007,0.11398,0.028,0
NAHCO3,NAHCO3,YCL076W,YCL076W,,1.23956,0.043,1.04293,0.023,0.19485,0.043,0.00001
NAHCO3,NAHCO3,YCL075W,YCL075W,,1.12352,0.026,1.00529,0.03,0.11691,0.026,0
NAHCO3,NAHCO3,YCL074W,YCL074W,,0.67288,0.032,0.86734,0.032,-0.19399,0.032,0.00003
NAHCO3,NAHCO3,YCR024C-A,PMP1,,1.03612,0.028,0.87452,0.003,0.16026,0.028,0.00001
NAHCO3,NAHCO3,YCR023C,YCR023C,,1.34637,0.079,1.05022,0.016,0.29537,0.079,0.00006
NAHCO3,NAHCO3,YCR022C,YCR022C,,1.1042,0.046,1.05901,0.06,0.03744,0.046,0.00002
NAHCO3,NAHCO3,YCR021C,HSP30,,1.24094,0.021,1.10715,0.021,0.13166,0.021,0
NAHCO3,NAHCO3,YCR020C-A,MAK31,,1.24543,0.016,1.00692,0.035,0.23964,0.016,0
NAHCO3,NAHCO3,YCR020C,PET18,,1.26144,0.032,1.02519,0.016,0.23489,0.033,0
NAHCO3,NAHCO3,YCR019W,MAK32,,0.75626,0.024,1.00127,0.004,-0.24824,0.024,0.00001
NAHCO3,NAHCO3,YCR017C,CWH43,,0.95127,0.028,0.99718,0.029,-0.05031,0.028,0.00001
NAHCO3,NAHCO3,YCR016W,YCR016W,,1.15551,0.015,1.00508,0.022,0.14679,0.015,0
NAHCO3,NAHCO3,YCR015C,YCR015C,,1.18505,0.08,1.04238,0.04,0.14244,0.08,0.00008
NAHCO3,NAHCO3,YCR014C,POL4,,0.79422,0.019,0.91462,0.027,-0.12274,0.019,0.0002
NAHCO3,NAHCO3,YCR037C,PHO87,,0.7283,0.017,1.08439,0.069,-0.35427,0.017,0.00018
NAHCO3,NAHCO3,YCR036W,RBK1,,0.82068,0.022,0.94885,0.007,-0.12843,0.022,0.00025
NAHCO3,NAHCO3,YCR034W,FEN1,,0.57357,0.05,0.75301,0.012,-0.17709,0.05,0.00018
NAHCO3,NAHCO3,YCR033W,SNT1,,1.35976,0.05,0.99127,0.009,0.3689,0.05,0.00001
NAHCO3,NAHCO3,YCR032W,BPH1,,1.29626,0.021,1.02168,0.003,0.27228,0.021,0
NAHCO3,NAHCO3,YCR031C,RPS14A,,0.96091,0.009,0.97627,0,-0.01685,0.009,0.00003
NAHCO3,NAHCO3,YCR030C,SYP1,,1.07654,0.014,1.08659,0.015,-0.00798,0.014,0.00005
NAHCO3,NAHCO3,YCR028C-A,RIM1,,0.87907,0.046,0.68333,0.009,0.19262,0.046,0.00004
NAHCO3,NAHCO3,YCR027C,RHB1,,0.87372,0.035,0.97522,0.005,-0.10433,0.035,0.00002
NAHCO3,NAHCO3,YCR026C,NPP1,,0.81236,0.01,1.00559,0.024,-0.18964,0.01,0.00005
NAHCO3,NAHCO3,YCR025C,YCR025C,,1.28584,0.069,0.92597,0.031,0.35644,0.069,0.00004
NAHCO3,NAHCO3,YCR061W,YCR061W,,1.1859,0.035,1.28616,0.072,-0.08661,0.035,0.00001
NAHCO3,NAHCO3,YCR060W,TAH1,,0.94405,0.071,0.98885,0.014,-0.04812,0.071,0.00011
NAHCO3,NAHCO3,YCR059C,YIH1,,0.89325,0.041,0.94451,0.025,-0.05764,0.041,0.00003
NAHCO3,NAHCO3,YCR053W,THR4,,0.60815,0.119,0.85297,0.035,-0.24111,0.119,0.00198
NAHCO3,NAHCO3,YCR051W,YCR051W,,1.25632,0.044,1.01666,0.041,0.23413,0.044,0.00001
NAHCO3,NAHCO3,YCR050C,YCR050C,,0.84581,0.008,0.97928,0.019,-0.13254,0.008,0.00003
NAHCO3,NAHCO3,YCR049C,YCR049C,,0.8455,0.021,0.97553,0.035,-0.12694,0.021,0
NAHCO3,NAHCO3,YCR048W,ARE1,,1.3685,0.071,1.07637,0.026,0.29552,0.071,0.00004
NAHCO3,NAHCO3,YCR045C,RRT12,,0.98849,0.064,0.94356,0.018,0.03926,0.064,0.00008
NAHCO3,NAHCO3,YCR044C,PER1,,0.53083,0.037,0.84979,0.004,-0.31987,0.037,0.00009
NAHCO3,NAHCO3,YCR076C,FUB1,,0.87857,0.03,1.3613,0.067,-0.50302,0.03,0.00001
NAHCO3,NAHCO3,YCR075C,ERS1,,1.30266,0.08,1.23955,0.062,0.05533,0.08,0.00006
NAHCO3,NAHCO3,YCR073W-A,SOL2,,1.15408,0.165,0.99977,0.005,0.15466,0.165,0.00079
NAHCO3,NAHCO3,YCR073C,SSK22,,1.6363,0.014,1.03416,0.047,0.58632,0.014,0.00002
NAHCO3,NAHCO3,YCR071C,IMG2,,1.01429,0.102,0.6977,0.028,0.32122,0.102,0.00028
NAHCO3,NAHCO3,YCR069W,CPR4,,1.18564,0.068,1.10637,0.051,0.06097,0.068,0.00005
NAHCO3,NAHCO3,YCR068W,ATG15,,0.8175,0.081,1.03226,0.04,-0.21291,0.081,0.00027
NAHCO3,NAHCO3,YCR067C,SED4,,1.35498,0.04,1.02754,0.021,0.32735,0.04,0.00001
NAHCO3,NAHCO3,YCR065W,HCM1,,1.07992,0.028,1.01248,0.008,0.06422,0.028,0
NAHCO3,NAHCO3,YCR063W,BUD31,,0.71223,0.103,0.86601,0.033,-0.15817,0.103,0.00083
NAHCO3,NAHCO3,YCR062W,YCR062W,,0.97603,0.061,1.1193,0.044,-0.1303,0.061,0.00007
NAHCO3,NAHCO3,YCR089W,FIG2,,1.08007,0.109,0.95411,0.035,0.13323,0.109,0.00028
NAHCO3,NAHCO3,YCR088W,ABP1,,0.69599,0.006,0.88791,0.024,-0.18885,0.006,0.00003
NAHCO3,NAHCO3,YCR087W,YCR087W,,1.50059,0.095,1.11609,0.008,0.38358,0.095,0.00007
NAHCO3,NAHCO3,YCR087C-A,YCR087C-A,,1.23913,0.149,1.06052,0.024,0.17873,0.149,0.00047
NAHCO3,NAHCO3,YCR086W,CSM1,,1.20887,0.094,1.01364,0.017,0.19537,0.094,0.00013
NAHCO3,NAHCO3,YCR085W,YCR085W,,1.05411,0.026,1.01351,0.003,0.0408,0.026,0
NAHCO3,NAHCO3,YCR083W,TRX3,,1.22329,0.002,1.03564,0.012,0.18648,0.002,0
NAHCO3,NAHCO3,YCR082W,AHC2,,0.81015,0.06,0.98408,0.024,-0.17985,0.06,0.00011
NAHCO3,NAHCO3,YCR079W,PTC6,,0.87002,0.034,1.03561,0.031,-0.15867,0.034,0.00002
NAHCO3,NAHCO3,YCR077C,PAT1,,0.58221,0.108,0.84511,0.054,-0.26453,0.108,0.0017
NAHCO3,NAHCO3,YCR105W,ADH7,,1.04033,0.056,0.91289,0.023,0.12445,0.056,0.00004
NAHCO3,NAHCO3,YCR102W-A,YCR102W-A,,0.98515,0.04,0.9118,0.02,0.06873,0.04,0.00002
NAHCO3,NAHCO3,YCR102C,YCR102C,,0.83221,0.056,1.00578,0.003,-0.17505,0.056,0.00008
NAHCO3,NAHCO3,YCR101C,YCR101C,,0.71298,0.045,0.98765,0.009,-0.27679,0.045,0.00007
NAHCO3,NAHCO3,YCR100C,YCR100C,,0.75249,0.01,0.96246,0.013,-0.21533,0.01,0.00006
NAHCO3,NAHCO3,YCR099C,YCR099C,,1.11249,0.085,1.01607,0.019,0.09319,0.085,0.00012
NAHCO3,NAHCO3,YCR098C,GIT1,,1.12149,0.047,1.01427,0.024,0.10347,0.047,0.00002
NAHCO3,NAHCO3,YCR095C,OCA4,,1.29363,0.049,1.08638,0.041,0.19879,0.049,0.00002
NAHCO3,NAHCO3,YCR092C,MSH3,,1.37729,0.012,1.07202,0.028,0.31188,0.012,0.00003
NAHCO3,NAHCO3,YCR091W,KIN82,,0.93766,0.006,0.89305,0.013,0.04517,0.006,0.00001
NAHCO3,NAHCO3,YCR090C,YCR090C,,0.6979,0.221,0.95467,0.027,-0.26073,0.221,0.00805
NAHCO3,NAHCO3,YDL020C,RPN4,,0.99237,0.051,0.91546,0.019,0.07076,0.051,0.00004
NAHCO3,NAHCO3,YDL019C,OSH2,,1.06997,0.008,1.01377,0.027,0.05688,0.008,0.00002
NAHCO3,NAHCO3,YDL018C,ERP3,,1.26529,0.039,1.04502,0.036,0.21952,0.039,0.00001
NAHCO3,NAHCO3,YDL013W,SLX5,,0.55645,0.015,0.84,0.014,-0.28676,0.015,0.00025
NAHCO3,NAHCO3,YDL012C,YDL012C,,1.10824,0.032,1.01176,0.005,0.0973,0.032,0.00001
